technology,capacity_type,location,0,1,2,3,4,5
battery,energy,SE,1.3729823602329055e-07,2.0377232274373605e-07,4.6432380625470885e-07,7.714632840923625e-07,1.7735836081105769e-06,1.4994253348422616e-05
battery,energy,SI,1.3583056534328282e-07,1.9459899613872448e-07,5.55110964306141e-07,8.797358178654543e-07,2.3079287098978e-06,2.1728434129825316e-05
battery,energy,SK,1.3657501477654635e-07,2.0265003623762112e-07,5.292328489836336e-07,8.447410257936061e-07,2.382426415256663e-06,2.4852996392481962e-05
battery,energy,UK,1.3256039637444735e-07,2.061378568771669e-07,4.299353158977717e-07,7.237505289728485e-07,1.5594549130662264e-06,1.2123661798791487e-05
battery,power,AT,6.948587829761048e-08,1.0219737332889395e-07,2.7375974139607705e-07,4.2078837367181944e-07,1.068346008723674e-06,9.116011858953488e-06
battery,power,BE,6.90194711717516e-08,1.0320549230956094e-07,2.6530013466961987e-07,4.0055114785158993e-07,1.0098005376102311e-06,7.650137302401812e-06
battery,power,BG,6.58506190130334e-08,9.918220279755369e-08,2.361598722964489e-07,3.9195582926854966e-07,8.734154380940921e-07,8.757767476215729e-06
battery,power,CH,6.824387378703554e-08,1.0094497910215838e-07,2.6991246504538694e-07,4.2243945162764383e-07,1.1220395368495044e-06,1.0207872231961305e-05
battery,power,CZ,6.876726898242104e-08,1.0201658118662131e-07,2.5403514900838303e-07,4.123684080158258e-07,1.1589847663239226e-06,1.1806314582761792e-05
battery,power,DE,7.244603789088264e-08,1.0656838911870157e-07,2.6153205363082024e-07,4.163687371655915e-07,1.0105895538436378e-06,8.207659005556747e-06
battery,power,DK,6.907301818066415e-08,9.931450272294816e-08,2.46351487906998e-07,4.051904386592862e-07,9.146411968898255e-07,7.414929607660984e-06
battery,power,EE,6.928812072499849e-08,1.0103584428694636e-07,2.536961228193133e-07,4.03481918879226e-07,9.053920225142218e-07,7.318711297904745e-06
battery,power,EL,6.771693085075365e-08,9.777539572486532e-08,2.2529935001579945e-07,4.2153369712860105e-07,1.0230136609811091e-06,1.1498447769698683e-05
battery,power,ES,6.404641686011703e-08,9.536450857735817e-08,1.9948736433077702e-07,3.6353513686987867e-07,8.845869778383344e-07,6.383001864443092e-06
battery,power,FI,6.888949675112616e-08,1.0193682167999263e-07,2.507643322357187e-07,3.8344541186268536e-07,9.20847730356649e-07,7.451021113792986e-06
battery,power,FR,6.635023158174233e-08,1.004816884641805e-07,2.0557355642295784e-07,3.500637435410784e-07,7.898062640523495e-07,6.518965399422439e-06
battery,power,HR,6.811116714572015e-08,9.616124109130288e-08,2.811172749625127e-07,4.465927984172438e-07,1.0844915001147573e-06,9.530808917719035e-06
battery,power,HU,6.705222018906354e-08,9.781961087333483e-08,2.4738204217874664e-07,4.3477617165142394e-07,1.0371864836805658e-06,9.509708522323772e-06
battery,power,IE,6.581074255156623e-08,1.0047622349551043e-07,2.138885440444897e-07,3.460956579320994e-07,7.20960586454547e-07,5.618875580713035e-06
battery,power,IT,6.819977171606424e-08,9.902052606065608e-08,2.460879285269679e-07,4.498208932910581e-07,9.804939740857135e-07,8.662359316958151e-06
battery,power,LT,6.868305166140992e-08,1.0019923058598361e-07,2.2748385704225735e-07,3.8789940096379863e-07,8.427799417693801e-07,7.206469146990704e-06
battery,power,LU,6.507199917734761e-08,9.8660867973938e-08,2.3214208286777958e-07,3.5362247148197125e-07,8.353748986867318e-07,7.365021693335138e-06
battery,power,LV,6.879010318771994e-08,1.0024339806591811e-07,2.3808996553012766e-07,3.931633554936195e-07,8.784685145109303e-07,7.527106271555816e-06
battery,power,NL,6.77849913635245e-08,1.0375668208504968e-07,2.607160435054552e-07,4.0181399018953023e-07,9.204829005474113e-07,8.285158184539272e-06
