technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
wind_onshore,power,BG,0.8781,0.8781,0.8781,0.8781,1.08,1.3816,1.3816,1.4585,1.8069,12.5131,12.8649,12.8588,12.8533,12.8409,13.5145,13.62,13.881,14.1181,14.0161,14.1706,14.3863,15.9054,15.9722,15.9722,15.9722,15.9722,15.9722,15.9722,15.9722,15.7703,15.8088
wind_onshore,power,CH,0.0878,0.0878,0.0878,0.0878,0.0878,0.0878,0.0878,0.0878,0.7029,0.7142,0.7103,0.7103,0.7103,0.7083,1.7415,4.3864,5.7171,6.9533,8.3974,11.2363,12.396,19.5736,19.5736,22.6276,23.367,23.5989,25.7254,27.3692,28.1971,28.9028,29.8447
wind_onshore,power,CZ,18.6757,18.6757,18.6757,18.6757,18.6757,18.6757,18.6734,18.6733,18.6658,18.7759,18.8072,19.4743,20.1326,21.3368,22.6277,27.3878,29.6598,30.4196,31.7149,32.7699,41.2661,51.8774,52.0853,52.6448,52.6504,52.651,54.4841,55.5638,56.2086,57.1559,57.3747
wind_onshore,power,DE,53.9805,55.7988,55.5324,55.091,53.8138,52.3308,49.5669,46.6288,43.5796,41.5299,41.4513,47.5015,48.8509,52.8751,70.2012,79.2619,85.1961,89.9336,98.5441,106.9725,106.9725,106.9725,106.9725,106.9725,106.9725,106.9725,106.9725,106.9725,106.9725,106.9725,106.9725
wind_onshore,power,DK,13.4393,13.5436,13.5436,13.5301,13.5064,13.4735,13.4587,13.4032,13.4015,13.4015,13.394,13.3702,13.7571,13.7033,14.1984,14.0459,13.856,13.6647,13.4326,14.214,19.8561,20.7973,20.8847,21.5416,24.8779,27.452,29.9488,30.4264,30.4264,30.4264,30.4264
wind_onshore,power,EE,1.3493,1.3493,1.3493,1.3493,1.3493,1.3493,1.3493,1.5838,1.5838,1.5838,1.5527,1.5527,1.5263,1.5056,1.4416,1.4347,1.9097,2.1314,2.1209,2.1179,2.0999,5.5312,5.6045,5.6045,6.2572,6.5022,6.8454,7.4001,7.5615,7.7701,7.7701
wind_onshore,power,EL,19.4519,19.8176,19.8176,19.8074,19.7834,19.6886,19.5036,19.6741,19.9438,20.2597,20.7305,20.8625,20.9032,21.3126,23.2416,23.7544,24.0992,24.3105,25.0079,25.0829,25.3525,25.8193,26.5537,26.5953,26.6909,26.9309,26.9309,26.9312,27.169,27.6109,28.0322
wind_onshore,power,ES,51.2627,51.8077,51.5811,51.3104,50.9103,50.0429,49.0579,48.0295,48.0082,51.5946,56.8105,58.9614,61.6409,64.292,66.8802,67.022,68.6166,72.9317,78.8467,85.0371,89.7399,91.5744,92.1102,97.1989,97.2835,97.5316,97.8757,97.8757,98.2618,100.2557,100.2557
wind_onshore,power,FI,17.5602,18.2227,18.2227,18.2227,18.2151,18.2151,18.2151,18.6765,20.0594,20.0594,23.4129,24.5693,26.3321,27.4075,30.2331,30.2472,30.7656,30.7656,30.7656,30.5841,30.4721,30.7656,30.7656,30.7656,30.7656,30.7656,30.7656,30.7656,30.7656,30.7656,30.7656
wind_onshore,power,FR,27.1513,28.3093,28.3093,28.3018,28.2974,31.0619,31.9625,45.4832,48.6512,50.4195,57.5383,59.8694,62.1579,66.3147,71.3758,103.3632,114.0458,113.2098,118.3638,141.3129,157.4765,176.0806,191.8133,207.8105,211.0011,222.8232,234.1024,235.0608,236.7441,237.3529,237.3294
wind_onshore,power,HR,0.5909,0.9861,0.9861,0.9861,0.9861,0.9861,0.9861,0.9861,0.9861,0.9861,0.9801,0.9689,0.9689,0.9689,0.9593,0.9173,1.0251,1.2064,1.5397,2.5151,2.6987,4.7296,4.9912,5.264,6.1082,6.316,6.3204,6.3996,6.5406,6.588,6.6394
wind_onshore,power,HU,25.9914,25.9914,25.9914,25.9914,25.9914,25.9914,25.9908,25.9896,27.3145,28.3373,29.5272,30.6076,31.0443,31.9816,31.9076,32.077,32.4717,33.7105,39.7453,39.7453,39.7453,40.2649,40.2717,40.282,40.3016,40.5168,41.1766,41.3126,42.2678,42.8974,42.8974
wind_onshore,power,IE,12.3361,12.3593,12.3145,12.2999,12.2913,13.2707,13.7412,13.7873,13.7911,13.8959,13.9004,13.9177,14.0423,14.901,16.1325,16.2254,16.2745,16.982,17.348,18.4588,18.7522,18.7522,18.7522,19.1368,19.1368,18.603,18.603,18.603,18.603,18.603,18.9829
wind_onshore,power,IT,66.9009,67.3901,67.3901,67.3901,67.3643,67.1159,66.9626,66.9099,74.1223,81.5078,92.5751,101.5855,117.9336,129.5086,136.8089,152.6661,157.5552,159.4171,166.1119,167.8133,170.919,170.9577,170.661,170.6717,172.3394,173.4681,173.6554,176.2979,176.743,177.5015,177.5015
wind_onshore,power,LT,7.8247,7.8936,7.8936,7.8936,7.8936,7.8936,7.8936,8.4319,8.4319,8.4312,8.4312,8.4302,8.3661,8.8692,8.9994,10.5721,11.3925,12.3669,12.4076,12.4076,12.7358,18.5526,19.1899,19.5139,19.6645,19.5249,19.5249,20.1451,20.8217,20.8774,20.9395
wind_onshore,power,LU,0.1372,0.1416,0.1416,0.1416,0.1366,0.1366,0.1366,0.1354,0.1354,0.1342,0.1342,0.1342,0.1342,0.1262,0.1202,0.1186,0.1186,0.0933,0.0933,0.0933,0.0933,0.1108,0.1108,0.282,0.4853,0.4853,0.4853,0.4853,0.4853,0.6938,0.6938
wind_onshore,power,LV,0.0483,0.0471,0.0471,0.0471,0.0471,0.0445,0.0445,0.0227,0.0227,0.0227,0.0227,0.0227,0.0227,0.0207,0.0207,0.0207,0.0207,0.0,0.0,0.0,0.0,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453,0.9453
wind_onshore,power,NL,23.7627,24.4613,24.4198,24.3936,24.388,24.3377,24.3274,24.1555,26.7431,30.3427,32.544,33.5239,37.9608,41.1319,41.11,41.0673,42.6305,42.5339,42.5647,48.865,48.865,48.865,48.865,48.865,48.865,48.865,48.865,48.865,48.865,48.865,48.865
wind_onshore,power,NO,27.7879,28.3615,28.3615,28.3577,28.354,28.354,28.354,28.884,31.9311,33.023,34.7578,36.5755,36.7377,38.7525,39.9547,41.1037,42.3221,42.1394,43.3392,44.4122,45.6953,56.3325,59.242,60.1199,60.4318,60.6578,61.614,63.2625,63.2625,64.3466,64.6769
wind_onshore,power,PL,71.2281,71.9687,71.9687,71.9687,71.9687,71.9687,71.9507,71.9507,73.1765,74.0562,74.0562,76.4503,77.8782,79.6852,81.5711,82.4944,83.6608,85.1559,89.8601,92.1811,100.856,101.5484,101.5484,101.5484,101.5484,101.5484,101.5484,101.5484,101.5484,101.5484,101.5484
wind_onshore,power,PT,9.8943,10.0333,10.0333,10.0328,10.0231,9.9876,9.9675,9.8427,9.7667,9.5308,8.9773,8.3163,7.783,7.8488,7.8488,7.3522,7.3759,7.2522,7.1387,7.8336,8.4569,8.5191,8.7378,9.4827,9.9734,10.0231,10.826,11.2853,11.6569,11.6569,12.266
wind_onshore,power,RO,3.1147,3.1147,3.1727,3.1727,3.1727,3.1727,3.9385,6.0179,6.2591,6.2591,7.4281,7.7192,8.9684,10.6281,10.8892,11.8613,13.643,14.8218,15.3172,15.8736,17.4202,19.2636,20.3287,20.9665,21.4433,22.1702,22.7881,23.3376,23.3377,23.3775,23.3775
wind_onshore,power,SE,9.2256,10.6159,10.6159,10.6131,10.6125,10.5879,10.5643,10.5219,10.4503,10.4032,10.382,10.2742,10.0761,9.9007,9.566,8.9713,8.4318,7.7506,7.1409,6.1605,5.4168,4.7962,4.6057,4.1063,3.334,3.334,3.334,3.334,3.334,3.334,3.334
wind_onshore,power,SI,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_onshore,power,SK,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0051,0.0025,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_onshore,power,UK,76.0856,76.5413,76.487,76.4728,76.4441,76.3877,78.0841,86.0389,90.827,93.695,95.6101,101.7618,105.1309,108.5635,109.7218,118.3125,123.2792,124.8306,132.6663,136.3449,138.8063,141.6744,145.8451,152.2688,165.507,167.3451,167.8488,168.9302,169.6189,170.0818,173.4371
