technology,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
natural_gas_storage,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_storage,UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
natural_gas_turbine,AT,30.19404423848741,29.122801226897824,26.166778343113858,25.85524020561878,25.83763683211388,24.823719337892342,23.03291547248028,19.54524002028927,19.235684539145264,18.944225267433165,18.895553264729568,18.85258977887215,19.009852720764247,18.96642609132734,18.922999565740344,33.871893556371425,48.24175284846639,48.14509818425243,48.04844159219025,47.95178607353377,47.67459578019071,60.86335699738879,54.421311326177054,54.36767284744876,54.33504047013966,54.254013739687835,54.253486075752875,63.7735358947951,63.31875876085471,62.20519298938106,62.163094674892456
natural_gas_turbine,BE,78.75734555784005,76.70707677259394,79.50076260848648,108.61978822121226,93.56928801474689,93.8482574418939,91.35788547560546,86.6205261544146,112.0571463520481,127.78293007562796,249.39734650385725,252.85020007993995,242.73619853087172,248.33147645158036,249.4301043407574,247.05638362130156,248.7556211613257,263.4346599513265,257.0512737739285,255.48602974690402,241.2428515374793,325.12307768352923,313.4164606954896,302.1435313584766,299.13472558235435,297.2626030401474,303.69274580045425,304.3483544161631,305.93473929753975,307.612878168874,306.9943148287481
natural_gas_turbine,BG,0.3952832492293327,0.3952832552999806,0.4099862438194024,0.5620350087619582,0.5608171290741524,0.5504177134703507,0.5741536992569807,0.5236306304299735,0.5222491268673721,12.315737864827339,11.65556721914328,13.184674116178124,16.265048535850696,17.686584511831466,21.533682929394093,20.796490572240845,25.58302747329959,28.585945471874954,28.012338058623822,27.611785010515632,27.47824622907493,25.810219532561955,25.999276029307072,25.94672231769221,25.824621909510835,25.545988752608558,25.43075082028248,25.20747373145917,24.989726700840777,24.9269675365741,24.930948938459736
natural_gas_turbine,CH,1.2122551104702024,1.2122549608521977,1.2230426978656228,1.3926386163897082,1.4107280110139788,1.3501394014171542,14.762396229068385,49.33600497744459,49.01099440596498,48.88539702800364,49.06512217334026,49.6971195733945,50.308812289943425,51.000642526436245,74.21620991133946,77.53281165620322,76.50200951065736,87.19358168561547,89.51742218442564,96.02402846558155,101.94646486194033,171.84662947566315,169.20327756159557,167.03962005118703,166.45063949850282,165.90390389037017,169.7851814794167,170.6043400162695,172.59011005836268,172.13188351547262,171.675653323061
natural_gas_turbine,CZ,23.7571486960735,23.734970212575902,22.24710606798685,27.542855405700635,27.435073073323345,25.709479417679503,24.84624065693697,35.08240596736933,38.14714875990779,39.29698617601074,38.57535020894847,39.092231186171375,38.86418326463592,38.67666762882923,42.02532554696023,41.56791458955601,47.44752191483632,52.81799000883845,63.30014924656891,63.121780772738404,63.16332232096706,127.96908442407265,129.7750801527996,129.72453778604634,111.41866103434815,111.42156665344534,111.07325623788789,118.64355694001065,118.44561349280958,118.21004023037521,118.21679800740834
natural_gas_turbine,DE,417.4476335539526,408.43809732738123,399.0599391603879,540.3894645187348,594.112689148864,714.5828535961913,794.7990447046169,933.1754084433231,954.5012459442025,949.5529863746439,992.0874828873389,1041.1708223143087,1094.137762958735,1187.0093519144334,1187.5848843317995,1151.61000097188,1184.410725955957,1262.4035690977769,1316.2318791003108,1416.1458788641346,1501.8089371980245,2386.6005479905043,2365.2021379498747,2363.8121052003075,2350.575462344064,2381.913922397116,2372.322702469464,2453.6663864585244,2513.399015581269,2607.53994616628,2622.391497467006
natural_gas_turbine,DK,8.279381908278214,6.502590035139089,7.390394361153516,7.12487260468332,7.180532215763769,18.31347839449422,12.86094189585091,36.975754254001295,53.471469616954536,55.470332213517295,65.59102519997076,67.8968927941936,70.17785711442498,67.32097905256602,73.42656090142268,82.65414090756073,77.46575802248516,68.6528050060976,68.6423097607999,68.06220431681493,68.92464688833661,125.94833546472223,125.73597520841581,125.40824076999695,124.59649174277921,123.60693459971789,121.73654406706746,121.32445959382787,120.09877261642947,119.48521764004842,118.89075073940751
natural_gas_turbine,EE,14.594639368608563,14.549177804956493,13.798123791708038,16.13457186730432,16.15808616521505,15.759680844301668,15.75595036306971,15.385395600721782,15.026278281232356,14.992119031107014,14.719126949740085,14.49998775152551,14.528642188067863,14.047300714199025,14.176698147256944,14.42675040949976,14.117870737340137,14.062227214980219,14.01567195530453,13.854919201662117,14.01156404560558,14.44676046754683,14.351995373256866,13.331486167042765,10.877115323089727,10.848109598285287,10.827218047110218,10.856107172819993,10.817236815663373,10.796251661912814,8.991502076257733
natural_gas_turbine,EL,74.56669633116326,74.48224323811338,75.29434416512751,91.89245307474195,91.85040757507849,91.93810095383695,93.46182961596871,93.75909626742997,92.25788369673545,93.792261001749,92.23556072296752,91.52316833610026,79.58880826382635,79.11864058943442,72.88547349710169,74.23797172077856,64.1702951003014,43.55155454151033,37.79082275832673,37.48746074019496,37.40611691832776,43.74563916215137,38.82966708349221,38.78829633935414,38.2475932805809,38.03469134815585,37.792240356558885,37.78927963752933,37.64281392455274,44.970967363876674,45.13083492649062
natural_gas_turbine,ES,521.0274990100397,516.028460032629,518.7196760580973,528.844949182435,530.0763046826283,531.1618471196517,528.0087417042158,526.0793028567673,517.8723769832853,506.37672617519746,478.4422506907476,465.2172617557758,414.3412374805788,375.61861163737547,318.7296406360102,242.07495031943475,140.22529210985957,84.6103331101732,102.51077494424248,144.55405522189224,160.56556725251855,158.3682885470804,157.18323258737473,165.28060436035875,164.59878688819578,163.57032943398536,162.76182910870193,162.302064272704,161.7386805793461,160.20642738565618,159.90345580861262
natural_gas_turbine,FI,6.632823970483834e-06,6.558333638829448e-06,6.466590533703864e-06,7.5560617116707214e-06,7.455786838845402e-06,7.449902532368521e-06,8.627783312276246e-06,8.860449025126644e-06,8.572483057591511e-06,8.55111089338585e-06,8.411161477083982e-06,8.129467468742955e-06,8.202687880388996e-06,0.2894764241315639,5.594548383175087,5.581689847680141,20.177142684264584,19.83206434454405,19.186447913053264,18.74981304296733,18.509121025317896,169.86977981004708,168.8730111722268,169.52356683296793,169.42672163921986,168.62615236737173,175.94029140705752,176.23927045069277,176.59253872544562,176.4768838556178,184.2949361095118
natural_gas_turbine,FR,174.57343400477524,173.2401855406677,177.10807798898568,188.02811384849932,184.73836628007214,185.58016529445743,184.06045006893947,181.63873980524733,241.8179437944676,241.3807265260264,264.2591238935533,306.2364137288967,364.5568700899642,411.50281989073653,464.4747418577787,533.9948299357051,581.1470589167163,616.3667115172589,680.3709232129995,726.6009845846921,766.1111056356958,789.7466604388312,838.6773638298292,851.0018391194474,846.5256751284301,886.3674120278973,882.9015159362444,879.651203484881,877.472771226074,876.2279993655736,874.2436954570277
natural_gas_turbine,HR,6.028280352394323,5.771603633508604,5.1980843072835,6.000188081117964,6.089290482096266,6.258808332867368,6.7233448588411395,8.147959223648018,7.9051125666271576,9.856124298193679,10.769313712154645,21.124328001832023,26.565708610954477,43.81820197248697,47.879718935655895,48.50707578562163,48.24007254768833,49.948660623227205,50.60501632932982,49.90693936021068,50.26363917059066,61.022473970005166,60.64270423043968,60.306510545657176,59.86533094630545,60.16563845263938,60.437236444861625,60.04856069260242,59.82586229307284,59.81320173814014,55.04100955585192
natural_gas_turbine,HU,87.81770466446413,87.57132682625308,85.28200007133235,94.25890141168618,95.27053241846919,93.71104666123014,92.9948217973344,91.49537772281123,86.81356425646275,87.90887131845034,71.78711595002433,70.63375675523884,66.68642692961656,66.0536744836224,63.27704726246041,81.77199809562484,87.96179787849839,87.5037853022067,133.76077725037598,145.74483956543244,145.6651853391081,146.4551475999037,146.659262554946,146.19403332163827,146.5254143680779,146.2452853174195,146.10749101422928,145.87398821700634,145.32138590177837,145.06442645542768,144.97935922128406
natural_gas_turbine,IE,69.0135996578052,68.70957739105884,69.40669999424499,75.16612318861806,75.39914358973448,73.9778458562466,73.00460627980407,72.61923586949926,72.90943604342144,72.24328663516926,71.75743625771256,72.08161762626123,54.342444997284616,53.84503199204624,52.68853007735857,45.71296397562338,40.57771378715164,35.88558743955923,35.38326336704011,33.71822598833635,31.64876231548996,29.63586220675111,29.595718761789794,29.106435774364044,29.023480893811666,29.007830341552765,28.977985491975335,28.948140843342447,28.918296174704498,28.888451568267186,28.69803411792332
natural_gas_turbine,IT,907.9159832036465,884.4460365550289,877.8726185782836,949.5678123419893,963.285786982813,1010.4525544777905,996.0909666986877,902.178410047152,867.7602556223347,819.2327179714075,777.7940928706481,751.4105718798463,677.2669032973229,625.4549945754624,539.4189317373757,409.56009988060083,382.08394973216053,395.43062169349116,404.03384334168487,416.9345958348562,441.3933152588124,574.880349380738,573.5180440270885,563.6546379548299,559.9345752782782,556.736032958909,554.4340555066028,552.1947724577097,550.2308854921968,548.1495210351259,547.1828830387151
natural_gas_turbine,LT,10.091749327602098,10.043272648799084,9.651507210251172,11.59487774833631,11.676261716597551,11.415191536820988,11.379890326664805,10.814546910203498,10.785273495578906,10.689676829871237,10.939317303372095,10.899276386896268,10.84106830449636,9.813074008082731,9.353400117685336,9.494937478974379,9.087979101315817,8.910906584418607,8.172193787439108,8.152531725254986,8.058325253334928,6.830142895453199,6.82092884796103,6.811714828421006,6.8025008153540725,6.793286786758152,6.786333369730666,6.7793805033504375,6.772427338412357,6.765474172141231,1.8089390573978486e-05
natural_gas_turbine,LU,9.10458485717063,8.908169736334013,9.245336557828129,9.456386124726563,9.587642748752176,9.568168381259303,9.538268108381702,9.391499565835685,9.467979325179089,9.417761517647099,9.508136320045148,13.818681079099148,13.657336322595732,14.204531449638099,14.198478602984562,15.437161557604774,15.793417491966636,15.301099867199577,14.922418116498134,14.878007722935864,14.89945869406043,28.86694303749014,28.822870226321054,28.582627590896095,28.330594373155513,28.28784430664586,28.247682103881246,28.217159015268102,28.183641427016944,27.984196761282718,27.946354265679574
natural_gas_turbine,LV,15.407061149947099,15.30346971813546,14.602779042321306,17.414065326264996,17.536307278324745,17.667181453074996,17.545330424014725,17.125482967625477,17.088941998848696,16.989399301361885,16.95374743787377,16.780091218329957,16.747187828509496,16.231378047284384,16.106222800713454,15.88271009867835,14.259524170334087,13.838211510748847,14.190392378986493,13.926823558479997,13.546299252996489,35.94626647106312,35.82393544275262,35.76236458776983,38.0776341607804,39.358603954026414,39.31826758885325,39.286311968165904,39.220707695177815,39.197735122961866,40.74978539040895
natural_gas_turbine,NL,324.9164674451549,318.91929916737166,324.79481827108845,363.26364576515925,363.3718401845387,332.27210755394236,310.46477901905945,274.384334433979,256.48887659075706,249.8128994090209,249.82822089879036,288.03921812296034,292.0008116917386,311.7556162113721,313.80648737725073,303.4797528279217,302.6774244525578,304.01080855247505,322.84415605458685,290.15087456231714,263.7344032336362,353.51593743054383,352.3051823638299,328.565753737778,325.8175908365824,352.03998578474335,405.17754945063507,427.17130083788857,458.06375018856596,458.54341911186253,458.21127135186674
natural_gas_turbine,NO,37.5313143349848,37.1672060843739,39.67642416279206,44.366844297665,44.57358255945763,79.4710503032341,91.13679995782535,96.70817503670257,95.4510687765206,94.26811923778804,93.32702385168729,100.16263618548436,103.4712813326542,103.36231511717135,112.55056883463516,111.7835163293037,111.00432241195338,107.286439792669,106.70212141629239,105.9035819879197,99.83823080145534,98.10374622492837,97.13624636020752,96.76885362390452,96.35562250591208,95.37156719249812,94.8784983897291,94.49413066296354,95.41469938833298,95.09535394039902,94.91690005791277
natural_gas_turbine,PL,77.90424128484065,74.90471069176348,73.59131038258167,90.31499648428755,89.63424788321507,88.03374619920639,95.42500083699566,201.91520804627672,201.60962970393933,200.15991484763126,192.97182707548382,187.76767045028194,178.4758395160806,183.1119316239999,180.2010410717898,177.81900626313455,179.19500173496013,205.4104109473105,204.46454643131372,223.57265689795423,227.00994068028712,724.8967325037294,722.5510884785874,723.7766371759903,723.0107335130904,722.3450427383672,721.3352998136683,721.5217996991579,721.9268084426363,720.9561021682334,718.6676445975816
natural_gas_turbine,PT,99.59859323321776,97.33216561915657,98.50562363596717,102.88112990892175,103.02935089323398,104.08172189223893,104.07038098335198,102.27036460418259,78.97077445017824,78.83531537626816,76.90866995922364,77.57243883137755,76.4621197001663,74.5115156579749,46.31370687211833,45.211079552604865,45.76568141790751,44.891917209035,44.757371134701835,23.126681878916045,15.416239428249167,15.465176768544394,13.279176784723113,12.95610217918679,12.79863200540554,12.753391768455227,12.710056573021065,12.665253911064246,12.62758890244113,12.623342507122471,12.876362720484769
natural_gas_turbine,RO,25.214915699681406,26.19576046942009,31.26255253839817,41.27733715181258,41.396359199395064,40.831768061424654,40.81382366621366,41.4767184497935,39.96405486898161,40.56968568169502,38.96752110391976,38.42316702374741,43.6757705024028,43.31040586492658,43.098841696489444,42.34271202401047,42.45270739166987,41.556075792576294,41.073014182544775,39.9352850917141,35.52446554688047,38.599681609483,27.54093010807816,27.036251060113738,26.928124938445922,26.741672648298756,26.908677120415632,26.673973209255507,26.57147878907459,26.44544677874841,26.479238062950774
natural_gas_turbine,SE,44.84415431341538,44.516558675315196,47.372837466048516,54.13188357186824,53.804910929693015,51.31325268978801,51.046513241199065,62.60397612840795,86.2016034130768,112.1314339533417,144.1524320608955,146.73870159284988,161.71889902440435,160.82409121485355,160.971441184378,161.71715417717607,170.9130040477002,167.84411849305565,166.48309219719147,155.73082755741407,171.44838177171346,243.25340361612027,243.47037067949708,246.98459980359885,244.3193269339202,239.95999549769272,237.97403970216834,246.38620085890417,246.48157002378065,245.61243947327227,237.27950683290115
natural_gas_turbine,SI,8.584123205229472e-08,8.787535661666107e-08,8.807460648029062e-08,1.0641006009507821e-07,1.515293921917339e-07,1.6923620431163212e-07,1.7703411127058552e-07,1.8035411223735114e-07,1.829711115396479e-07,1.8748750004798476e-07,2.869557606291186e-07,4.1352856982806123e-07,3.805358820422096e-06,1.464720578059944e-05,1.9510977370810144e-05,2.0292443151595394e-05,2.1049347359493726e-05,0.0003589966953521388,0.00034359855940750906,0.0003815293386545546,1.3127262695197393,44.47065455670126,44.40787091563201,44.18529308642836,44.17540446120166,43.61144118712688,43.507088694833094,46.18337233090996,45.97666994299404,45.59341808212246,45.679832338239876
natural_gas_turbine,SK,8.275025787750312,8.25150087097871,7.189464471146864,8.988630314917934,7.765931279780834,7.531404095279545,7.431362659810298,10.374849159490594,10.338558986753416,10.306308616063335,10.180481213116167,14.667095470598039,14.492618709244148,20.097250751444246,32.188550219279385,38.55154363858975,60.006481567193745,60.38850096158456,62.00047334537066,60.09252176845906,66.98560117236345,97.16903602618036,96.40016197084736,95.96336849868621,95.74627774878488,96.63079015613404,96.76112060439016,106.59242914764066,106.19206389391319,105.51555309973891,105.46702997498119
natural_gas_turbine,UK,743.8780911833386,741.6136733027297,735.4083181345951,767.8654182987326,729.9910674621858,720.604705685516,665.8644735960713,636.2015258080462,564.1279688339041,609.048141961671,650.1890901811574,694.5022199678741,719.7491301914996,769.690926977598,721.4259793008474,711.267797697429,703.3596249932242,717.3512313076181,704.0323239624636,698.4608400396737,710.4212869519229,712.652040304443,687.4646459087257,682.0059558290844,682.5349892267714,683.3396310943209,679.834480326437,681.1811294743659,710.2243455757515,725.4133109302046,736.9480839965158
natural_gas_turbine_CCS,AT,1.5727301866846937e-07,1.5758621642690461e-07,1.557011924190724e-07,1.7065571734380328e-07,2.885720051153533e-07,3.5536594759060066e-07,4.039823746830764e-07,4.242596536716096e-07,4.751313502629086e-07,5.704647931816755e-07,9.780211713897913e-07,1.4618121904164788e-06,1.4812231366761114e-06,1.468676697406417e-06,1.4567449369955336e-06,1.4385949352104945e-06,1.4290912130663504e-06,1.4162747632310879e-06,1.3907042062047193e-06,1.3682946004248573e-06,1.3543849773530663e-06,1.3535285589761414e-06,1.326908510443101e-06,1.2712192884998753e-06,1.2534476336311876e-06,1.2204749682174855e-06,1.1928221386909278e-06,1.173652583745046e-06,1.1678905841842038e-06,1.152730820429614e-06,1.1360191801950428e-06
natural_gas_turbine_CCS,BE,8.722093959172741e-08,9.573448971951755e-08,1.0480589259957477e-07,1.5757951217485964e-07,3.438727795134609e-07,5.274264856445503e-07,1.1085832121214835e-06,1.6224688142783173e-06,3.4682449802997453e-06,1.0270663550169424e-05,146.09221480233037,143.80913108910622,142.66544346476937,140.97236780904208,139.7130724903591,137.89548743801475,137.1576858236346,136.03207430835755,134.09320585739468,132.37341344629962,131.5076062995536,130.59860693423502,129.4450819747093,126.58056604623638,125.08245910892275,123.90949028252224,120.42345250516966,112.39082347663201,106.76673659555871,105.2578685242003,103.8193635382274
natural_gas_turbine_CCS,BG,6.722542894669472e-08,7.597013847047238e-08,8.381417114052606e-08,1.321828966155376e-07,2.32274113267992e-07,2.53771562883691e-07,2.6899381337488227e-07,2.802302628698497e-07,2.9904813672181065e-07,1.1528167834976956e-06,1.144441612851933e-06,1.1579461829091077e-06,1.1552611121603564e-06,1.1535113835933304e-06,1.1457129614592896e-06,1.1312179666894916e-06,1.118261016803631e-06,1.105331383679674e-06,1.0876929995887282e-06,1.0598459751014043e-06,1.0554513730138496e-06,1.0393271994281237e-06,1.0201051096281749e-06,9.964721997771084e-07,9.907845213875942e-07,9.73557361329243e-07,9.529977360027685e-07,9.406186385076661e-07,9.292882996126417e-07,9.154924681706048e-07,9.070042570873908e-07
natural_gas_turbine_CCS,CH,9.078560517915238e-08,9.582924233255766e-08,1.0202079916619992e-07,1.3765719192010717e-07,3.006834678026049e-07,3.64730984657114e-07,4.3717894169093766e-07,5.253902003521775e-07,5.807602585083238e-07,7.32982465893586e-07,9.277377769842254e-07,1.3053315729242648e-06,1.5503871697588625e-06,1.5430762449253931e-06,1.533984545578654e-06,1.5199021236479267e-06,1.5077490161982888e-06,1.4958292342354577e-06,1.4748334176644e-06,1.4478728092770343e-06,1.4321522711395402e-06,1.4192552353563945e-06,1.392461357024139e-06,1.3404797009593444e-06,1.3142495911540667e-06,1.29058058485584e-06,1.2624496722666173e-06,1.239302827132816e-06,1.2119323411115006e-06,1.1879684175002223e-06,1.1630167256097849e-06
natural_gas_turbine_CCS,CZ,1.5492326424633518e-07,1.5444837585414833e-07,1.5277029831640204e-07,1.6792527948695506e-07,2.666179051127318e-07,3.1297848498474853e-07,3.6340881884553105e-07,4.452797937121248e-07,5.236616979982663e-07,6.274708529551073e-07,7.112567969718104e-07,7.239551971441531e-07,7.222997939076776e-07,7.149311366174633e-07,7.098032911939828e-07,7.029528941921269e-07,6.959757537054487e-07,6.878387394073973e-07,6.754594912169748e-07,6.670747131996168e-07,6.609065786723277e-07,6.55077581470579e-07,6.435857485879234e-07,6.206510382253773e-07,6.13887218252153e-07,6.05325979601657e-07,5.953750640669105e-07,5.861763656692655e-07,5.797486861579312e-07,5.739675818570208e-07,5.710057030772033e-07
natural_gas_turbine_CCS,DE,1.7730638251468294e-07,1.763310597053266e-07,1.7692310496706618e-07,2.0320346223689413e-07,4.695585450431539e-07,6.279959046490699e-07,9.257568029786508e-07,1.312680051797785e-06,2.346931993157627e-06,3.2969407771809675e-06,3.308082556750077e-06,3.2778922176511596e-06,3.2555444419834795e-06,3.1933014107867223e-06,3.167928900299148e-06,3.1309944924818894e-06,3.118807821789124e-06,3.0845648609001517e-06,3.0240872005928893e-06,2.9742999369312253e-06,2.9458637664201827e-06,2.9683057340236626e-06,2.903584284678526e-06,2.7662379494613265e-06,2.698059181093652e-06,2.6082510577245404e-06,2.54438846839056e-06,2.51534163944431e-06,2.4728554019561346e-06,2.443270479000608e-06,2.404519483718415e-06
natural_gas_turbine_CCS,DK,1.4283441950896352e-07,1.417345985253925e-07,1.4414820524140736e-07,1.5859409982991503e-07,2.5141119966802504e-07,4.37786923487621e-07,5.230522665298865e-07,6.854068501062828e-07,8.859442160170895e-07,1.0773128258747064e-06,1.108357795441668e-06,1.1129700417296723e-06,1.1075493616605616e-06,1.0926112962109862e-06,1.0675974189997207e-06,1.0743587150666665e-06,1.0448672864269538e-06,1.0326614577137548e-06,1.0238664378711513e-06,1.0098413646623014e-06,9.885750050989017e-07,9.74056337330254e-07,9.63841301793793e-07,9.381641531420085e-07,9.254645983021209e-07,9.101752897927327e-07,8.936153464273102e-07,8.837049842940812e-07,8.689395334022317e-07,8.585941562676048e-07,8.458577701079664e-07
natural_gas_turbine_CCS,EE,1.335753076477989e-07,1.3290510250595672e-07,1.3309332146221403e-07,1.4194347170484063e-07,1.6634846699272526e-07,2.2132062899353852e-07,2.5184923932459844e-07,2.6004077361291896e-07,2.7037384729323024e-07,2.8367535169507543e-07,3.0664142587207863e-07,3.2522055342912827e-07,3.55595826994094e-07,4.2398452440503e-07,4.506650426546539e-07,4.5872805881676976e-07,4.5645219188843104e-07,4.5200478412048373e-07,4.4945572600965936e-07,4.4392633681276996e-07,4.3665109637466717e-07,4.3281037445834764e-07,4.2777326178108375e-07,4.2007048233525435e-07,4.174611994608212e-07,4.1493471216377066e-07,4.112694239462533e-07,4.0920109294282155e-07,4.060077811733066e-07,4.08382464628538e-07,4.218383511829959e-07
natural_gas_turbine_CCS,EL,7.360710858768162e-08,8.175197494025864e-08,8.777144505089097e-08,1.1961781941496135e-07,1.57192218956585e-07,1.7554245189209237e-07,1.9726718562933113e-07,2.1869684356531532e-07,2.399013743183782e-07,2.7525475192559976e-07,3.4887994860933984e-07,4.666477363274095e-07,7.558306087695031e-07,1.064787804160051e-06,1.0864518483154987e-06,1.081568310562183e-06,1.0707421997641218e-06,1.0608538906882919e-06,1.0510932928404322e-06,1.0266475988490073e-06,1.016458778557211e-06,1.0010398642765916e-06,9.805604880581444e-07,9.628411136490228e-07,9.55457233026466e-07,9.42019414502658e-07,9.247914065987798e-07,9.147408381417919e-07,9.040731566987004e-07,8.952691925937621e-07,8.893934152644899e-07
natural_gas_turbine_CCS,ES,6.996388209406356e-08,7.748837282638567e-08,8.408936179045764e-08,1.007230670639377e-07,1.1214543779455975e-07,1.205347577489848e-07,1.2886671080648537e-07,1.3763449888347374e-07,1.4605156750470652e-07,1.537042127977309e-07,1.6216783619721758e-07,1.726352866518969e-07,1.8305684123410506e-07,1.9463052677150995e-07,2.052945476914686e-07,2.1868229612608354e-07,2.4033554079590335e-07,3.7618459672865387e-07,4.249984469443385e-07,4.3808278006677906e-07,4.4484820795612663e-07,4.5099685437795814e-07,4.5084775973662296e-07,4.5784726432572516e-07,4.6003417124564094e-07,4.6091073001005705e-07,4.5997597758008923e-07,4.564690261776333e-07,4.5468428199460976e-07,4.543560453324149e-07,4.618635728584052e-07
natural_gas_turbine_CCS,FI,1.2735537163600683e-07,1.279973434455092e-07,1.2990865821262674e-07,1.3983615786123213e-07,1.7483167375881017e-07,2.007067026734267e-07,2.2667173744252093e-07,2.698767504547822e-07,2.880769175267673e-07,3.010633444224746e-07,3.179476812469597e-07,3.3788985513659986e-07,3.696895826088929e-07,5.106668311327942e-07,5.962435174115391e-07,6.501542162499327e-07,6.710588993659517e-07,6.68288523185574e-07,6.624016630865673e-07,6.520241301127804e-07,6.395370933524178e-07,6.509678873321987e-07,6.449508688040357e-07,6.335992094652906e-07,6.28903880515629e-07,6.226122316623693e-07,6.059979163027141e-07,5.990192062644899e-07,5.920388538156993e-07,5.883054109797541e-07,5.873512200133449e-07
