technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
photovoltaics,power,SI,0.3637,0.3967,0.3967,0.3967,0.3967,0.3967,0.3967,0.3967,0.3967,0.3967,0.3967,0.3966,0.3965,0.3964,0.3963,0.3961,0.3959,0.3953,0.3933,0.3859,0.3674,0.3204,0.1889,0.157,0.151,0.144,0.137,0.122,0.107,0.092
photovoltaics,power,SK,0.5695,1.9934,1.9934,1.9934,1.9934,1.9934,1.9934,1.9934,6.4683,6.4683,6.4683,6.4683,6.4682,6.4682,6.4682,6.4682,6.4682,6.4682,6.4681,6.4679,6.2956,5.9698,5.9518,6.7161,7.0761,7.3609,7.6313,7.7321,7.7271,7.8258
photovoltaics,power,UK,13.6931,14.2431,14.2431,14.2431,14.2431,14.2431,14.2431,14.2431,14.2431,14.2431,14.2426,14.2416,14.2402,14.2383,14.2358,14.2329,14.2296,14.2257,14.2213,14.2173,14.1356,13.226,12.4517,11.35,8.7789,4.4967,2.3435,1.3985,1.1027,0.8293
wind_offshore,power,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,BE,2.2557,2.2557,2.2557,2.2557,2.2557,2.2557,2.2557,2.2557,2.2557,2.2557,2.2557,2.2557,2.2557,2.2557,2.2252,2.0602,2.0602,2.0602,1.765,1.549,1.549,1.549,1.384,1.384,0.7057,0.7057,0.7057,0.7057,0.9253,1.4873
wind_offshore,power,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,power,DE,7.6821,7.6821,7.6821,7.6821,7.6821,7.6821,7.6821,7.6821,7.6821,7.6776,7.6776,7.6751,7.6751,7.6701,7.6701,7.6096,7.5613,7.5613,7.1613,6.6479,4.3871,4.3871,12.7426,17.0136,16.1906,18.8512,19.761,27.84,27.84,27.84
wind_offshore,power,DK,1.6958,2.3006,2.3006,2.3006,2.3006,2.3006,2.2606,2.1006,1.8872,1.8872,1.8872,1.8872,1.8872,1.8872,1.6497,1.4427,1.4391,1.4391,1.0395,1.0395,1.0395,1.0395,1.0395,1.0115,0.6048,0.6048,0.6048,0.6048,0.6048,0.6048
