technology,location,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
wind_offshore,BG,2.538920518095968e-10,5.852085898484356e-10,8.466082284296423e-10,1.0726284379266138e-09,1.2888882885638196e-09,1.5026586255880986e-09,1.725670968157105e-09,1.955953603644006e-09,2.1969206826720718e-09,2.452110202956082e-09,2.7255172412299125e-09,3.0375880355693952e-09,3.383176817813908e-09,3.77157273735878e-09,4.2158363993162594e-09,4.735379889113989e-09,5.3728360375839936e-09,6.1731366442813876e-09,7.24555618675722e-09,8.862853898581443e-09,1.2115409341566255e-08
wind_offshore,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,DE,419.82987275977104,418.9992244556002,419.03055060013224,410.92412149859956,403.0984433953922,394.94477448689076,388.96488853404054,382.94245773287605,376.82991233273674,370.57729604919655,363.9479251512384,359.28375213009826,354.93152893826175,350.3084855756904,344.64393323721816,337.2421026903384,331.46912342334997,327.49312709657494,306.68686060259284,281.49267964822155,181.9299094538758
wind_offshore,DK,92.00669908997679,124.55445881508243,124.55052177795832,122.18283670484695,120.05407599756855,118.08340883821307,114.20258750843314,104.51712669785563,92.38274124326163,90.90528022489421,89.35795759803588,88.43983752312357,87.38596852023792,85.92848638224115,73.96895759315497,63.74403973310263,62.821003286810516,62.112829143046675,44.357969873149464,43.848704368152866,43.263711358622686
wind_offshore,EE,2.261570308911302e-10,5.182632024057473e-10,7.573639101872404e-10,9.678879175636666e-10,1.171822100290086e-09,1.3753379678587212e-09,1.5889407755355946e-09,1.8107589774495876e-09,2.044002972118357e-09,2.29205802587384e-09,2.558845854259378e-09,2.863867963958864e-09,3.2027461365019612e-09,3.5847805394670773e-09,4.0231075200149785e-09,4.537309636971722e-09,5.169738616379115e-09,5.966135337618232e-09,7.036556468096234e-09,8.656220421434095e-09,1.1923964163797127e-08
wind_offshore,EL,2.6655151038325814e-10,6.190498889248677e-10,8.988128662259129e-10,1.1421256308160456e-09,1.3755358801069299e-09,1.6063184151500638e-09,1.8466637401295107e-09,2.094280605657641e-09,2.352655175160031e-09,2.625368152212259e-09,2.9164613162100063e-09,3.247505507376228e-09,3.6124931690254597e-09,4.0206842273629075e-09,4.48505092674835e-09,5.0247204817201064e-09,5.681434281152521e-09,6.492514846233765e-09,7.543673297420665e-09,9.028575520970391e-09,1.170426053861665e-08
wind_offshore,ES,0.24945161356914208,0.2494516136523014,0.24945161373925076,0.24476159617766696,0.24007157862158526,0.23538156107173042,0.23175581517514243,0.22813006928837684,0.22450432341389834,0.22087857755450724,0.21725283171320478,0.21471235257024504,0.21217187345616412,0.2096313943786776,0.20709091534866084,0.20455043638092912,0.2024933832929308,0.2004363303387096,0.1983792776091379,0.19632222533314544,0.19426517443378197
wind_offshore,FI,2.415049859030486,2.4041976847554913,2.40262041375819,2.362163363529156,2.312659999375895,2.2678496990419563,2.235598363179949,2.2032938894441187,2.1724372750416125,2.141951077970329,2.107092003110763,2.079966678463207,2.055203747721474,2.030440787360983,2.0034946118898884,1.8743519146725969,1.8492662866375182,1.8301882060160761,1.8139006044747081,1.7962958016264299,1.7688835954549855
wind_offshore,FR,0.11288516360677127,0.1128851600695605,0.11288516497102842,0.11062149071209836,0.10835781883414254,0.10609414748355157,0.10447714417834364,0.10286014123094613,0.10124313803010009,0.09962613609976417,0.09800912712639846,0.09685372276285031,0.09569831573518675,0.09454290776676737,0.09338742450458605,0.09164884871643961,0.09046911475647022,0.08927821879590646,0.08819678138136137,0.08583611545593983,0.08463682564873723
wind_offshore,HR,1.6496049823650232e-10,3.69746913580729e-10,5.277521246462074e-10,6.641066873752813e-10,7.940637925346358e-10,9.220269639575625e-10,1.0552874872958508e-09,1.1932051076441877e-09,1.3389787194253539e-09,1.4951106957014234e-09,1.6646402846055859e-09,1.8608762700621796e-09,2.081846369098359e-09,2.335146108019025e-09,2.633110606560997e-09,2.9930322693888094e-09,3.451132710278344e-09,4.0540211018859755e-09,4.911830371247924e-09,6.316852799462748e-09,9.523603677274133e-09
wind_offshore,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,IE,1.3348724637285823,1.3338912946050008,1.334501260524165,1.30934376082042,1.2843194108041873,1.259667210092851,1.2373047214777466,1.217447574071943,1.1957545121001703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,IT,1.6504296490223605e-10,3.700918663882242e-10,5.285418433657872e-10,6.653823564872117e-10,7.958886204387999e-10,9.244764787515133e-10,1.0584679080794834e-09,1.1973022244313961e-09,1.3441459027473754e-09,1.501534776745392e-09,1.6725602174650192e-09,1.870636349672748e-09,2.0938468654778744e-09,2.3498475398171558e-09,2.651165781569425e-09,3.015415184268862e-09,3.479225589144859e-09,4.090037169121177e-09,4.9596719908469156e-09,6.384653788345136e-09,9.603314490817856e-09
wind_offshore,LT,1.7609050199888755e-10,4.0046552206641066e-10,5.82353587062451e-10,7.432825009155431e-10,8.999486463050501e-10,1.0573287811511288e-09,1.2258867471269316e-09,1.404776019877535e-09,1.597221266564427e-09,1.8071512845728962e-09,2.0389768077605458e-09,2.310174217738176e-09,2.6198638030804e-09,2.978658356668505e-09,3.3988959018705422e-09,3.8996475225086676e-09,4.5191614534804145e-09,5.301799996786688e-09,6.356324391600815e-09,7.955551848395058e-09,1.1188876221209022e-08
wind_offshore,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,LV,1.796674105072513e-10,3.957979438741674e-10,5.564127557694782e-10,6.882963966546946e-10,8.113439957426795e-10,9.303325941970891e-10,1.05195790654702e-09,1.1749704971933262e-09,1.3014757690884893e-09,1.4335276816212328e-09,1.5732951850999413e-09,1.7322250946404154e-09,1.906854674954886e-09,2.101812006891614e-09,2.323492178988868e-09,2.58125133683111e-09,2.8962136338688587e-09,3.290405998415721e-09,3.816446407431428e-09,4.61225915951977e-09,6.216835627492914e-09
wind_offshore,NL,100.43153743412982,160.99394163482606,161.01536757424654,157.96242562292431,154.93507572380233,151.92591237755929,149.45814704317502,147.03025806660557,144.59481464708358,141.73712019705295,138.70364576395033,136.57291668000428,129.97636798338087,122.95433649672268,121.46091673146992,119.95520448614555,118.5793570045213,117.30315556381049,115.9686844708148,114.73805006784909,107.98275574345605
wind_offshore,NO,0.12796850464249643,0.32801691994690996,0.3280168565675454,0.3232041498001213,0.3171966525652575,0.3109015018238905,0.30619022120573997,0.3061511193968778,0.30134600436998343,0.29653729786623984,0.29172839976885784,0.28804932942825073,0.2848459485759212,0.28117337293379463,0.16900716854166367,0.16662565684288588,0.16469686522250682,0.16298623414509364,0.16127590653740045,0.15956545902003377,0.1559705804728473
wind_offshore,PL,1.7424847605121682e-10,3.851439229836325e-10,5.427324219265322e-10,6.728884604016792e-10,7.950254202269868e-10,9.13273631023448e-10,1.0343430493897575e-09,1.1570585615240376e-09,1.2835708706111538e-09,1.415966179949933e-09,1.556465995123954e-09,1.7165037708847233e-09,1.8928000260783593e-09,2.0901601686051922e-09,2.3152786535754695e-09,2.578188524946964e-09,2.9018723765905144e-09,3.309337915996242e-09,3.857124165515612e-09,4.691311673630577e-09,6.412476294469839e-09
wind_offshore,PT,1.257236131995648,1.257236131995648,1.257236131995648,1.233598443035213,1.2099607540747774,1.1863230651143424,1.1680493052356353,1.149775545356928,1.1315017854782208,1.1132280255995135,1.0949542657224192,1.0821502498609152,1.069346234001024,1.0565422181411328,1.0437382022812416,1.0309341864213504,1.0205666365224961,1.0101990866236417,0.9998315367247872,0.9894639868259327,0.9790964369270785
wind_offshore,RO,1.6749992703611192e-10,3.721014341266665e-10,5.264782465394406e-10,6.566238490424596e-10,7.791542197020324e-10,8.983004663376765e-10,1.0208988210406544e-09,1.1459562042736014e-09,1.275726767016362e-09,1.4124321615871033e-09,1.558502295659353e-09,1.7257269598041754e-09,1.911273328244102e-09,2.1206501606522253e-09,2.3620199402275717e-09,2.647706807044663e-09,3.003791239911666e-09,3.459710584466821e-09,4.086506526808195e-09,5.066375212741483e-09,7.222674452128165e-09
wind_offshore,SE,10.732797705448482,10.65192984818503,10.650212378877523,10.491205386645342,10.295790701325782,10.094164014434636,10.00528124649105,9.879799483925774,9.724536135437745,9.569271125795101,9.414005896193656,9.291658792664974,9.188440700971567,3.83837334724111,3.7802076279554324,2.3465352196371234,2.321739306107214,2.2956923937770957,0.13362453328318613,0.13220894948785947,0.12959541252580353
wind_offshore,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wind_offshore,UK,565.5651689634334,567.720096211313,567.8583237350073,557.1509767980602,548.4419932595567,538.4271951859808,528.0421995596762,517.289453852034,505.36580410420373,493.9462834512742,481.021306487153,470.31111588724065,459.4886585121123,453.41178281513135,434.90939905473647,400.482716562933,387.89689570953067,333.9994741054843,288.6729611052735,268.3490593084509,221.52661980397417
wind_onshore,AT,241.30906142593088,245.42631884797885,245.42631888625272,244.4374371345599,243.44855539382195,242.45967351975452,240.87612141149702,239.29256913161365,237.68652478218686,236.10315779465378,234.519790624093,232.9144848091261,231.30917930683339,229.70387370641257,227.99219010301653,225.8160795291677,223.98701702851073,222.45280190074826,220.78686683677554,219.10081100346073,217.39453833584827
wind_onshore,BE,174.9476869633469,179.3861750030116,179.3861750052368,178.66500588549766,177.9438367683391,177.22266763013522,176.0669742112507,174.91128079015357,173.75558736464293,172.59989394125265,171.44420039593007,170.26874621262078,169.09329207622326,167.9178379680347,166.74238309075892,165.45185340582805,164.32330692282568,163.2079004236928,162.10778524604297,160.84076471464266,159.56185880724672
wind_onshore,BG,19.165441485756418,19.165441491334214,19.165441505237325,19.088678054408764,21.66738394108132,21.579898651039283,21.43953114181881,23.272747892037867,26.19349393103682,235.09321520341513,233.98036404267125,232.23764041867844,230.5069231724454,229.50195224344893,233.66351910193762,231.13765261829028,233.56104749011044,235.8886619133292,236.09092863200655,242.86832747123728,240.88503751553048
wind_onshore,CH,2.27259527394936,2.272595211365198,2.2725952814739387,2.2635036496932646,2.254412022088824,2.245194518492533,2.2306026298283204,2.216010766885353,2.2011377498637033,38.1060716259007,48.95060071199681,50.3825089628322,50.01603703533219,49.569053494667905,100.85624592925062,99.95334521438377,99.02288181956716,112.35474985474815,111.36240147579547,181.3996077002604,197.51466992314823
wind_onshore,CZ,388.2123679584441,388.21582032360817,388.21547507916864,386.6598458590473,385.1029291375998,383.54842870002904,380.99908159081434,378.49146104930907,380.2456729008998,388.3926680394296,390.5867049487952,419.4737187463102,422.9403772091966,452.3464317532573,530.3467007685421,551.3626617612564,603.0773403878934,624.9929076100365,682.7380114847322,716.8452137077281,765.8416371362738
wind_onshore,DE,1172.160913704261,1211.6444007965702,1205.8594391454994,1191.4907774909243,1159.1966350600874,1122.7066565441676,1056.5029497917612,987.379174755105,916.7356556399181,867.8299048435645,820.7381875038989,842.915721292237,843.1505234793342,919.6361761201094,1057.3285557522465,1071.213698985201,1141.1048589118107,1356.0414570194196,1508.5234814281027,1620.1491012785941,1866.513549534648
wind_onshore,DK,310.04641122657995,312.3516952166549,312.351695237172,310.7966094462626,309.0228796548406,307.05273334583006,304.72766879841623,301.53100134639965,299.4996647239853,299.7790387981337,298.17657143843303,302.6044848919178,303.59497678335015,326.32495432385537,335.2297291978508,329.6345432221121,342.5569910358807,340.4168208562479,354.6496289629214,419.5341338743508,426.42784332336834
wind_onshore,EE,33.53301456839135,33.53301456168042,33.533014560894934,33.39825813716818,33.26350171654513,33.128745302313924,32.912766680640814,37.5020065230094,37.25334301214677,37.00152819787229,36.096301183790096,35.84746410996907,35.05383303809452,34.38421424747572,32.83557051996481,32.4650631760989,38.44778344778892,38.24062690067468,38.12287102300787,42.40477307877086,48.53031196214801
wind_onshore,EL,419.5486335684329,427.41334467840596,427.4376871669331,425.5528718191999,423.3914258224549,419.6201699147951,412.8575688289671,417.5444288120556,416.15848158063415,426.5289489914285,434.894335535858,434.6413383321316,461.3855880143671,467.76515999607295,493.1278999298629,484.3224343440655,485.8642493508267,483.5395166828393,479.0201431364894,474.92703345367516,471.0736584429448
wind_onshore,ES,1014.1659224212427,1026.2796439427439,1021.2435950214183,1011.1358527539376,998.2229364476697,975.123210143037,947.2663333581949,980.9231209238201,963.793099974401,1043.6132514623844,1142.0349381825106,1187.1873664527177,1200.6437204720967,1265.6851742350882,1273.9552520278792,1333.3864200694422,1437.3361897814746,1522.9364198202668,1620.8629835150443,1717.1646349643677,1795.999605177868
wind_onshore,FI,442.1420254003027,457.0136022848313,457.01404500185333,455.15995588886676,453.14058577202263,451.291548402236,448.3391682173295,471.699141128386,477.86094768322556,474.6543648435266,514.4372504128819,523.7842574761712,537.8268581368628,538.3069828374082,612.784371031402,622.8966718983429,633.1867540555719,628.92501378222,624.7513415834088,620.6240977712541,616.3718052972744
wind_onshore,FR,505.1124004310058,530.6973594973877,530.6973601205602,528.3978633126827,526.1676415157165,581.9989726730615,622.2832549222744,891.9746267101527,940.7520494514466,948.9101637345601,1051.2303968012068,1121.341449235197,1158.142184565358,1253.9161628312634,1403.506169888846,2120.1886121264874,2227.303704419828,2195.678560598023,2314.0069700564213,2770.4658672469245,3050.1268896156944
wind_onshore,HR,12.671268932625217,21.14594398139266,21.145943982482112,21.061765024987935,20.977586069792203,20.893407116658803,20.75807351008875,20.622739902216086,20.48740628692999,20.35207258757205,20.09372867348683,19.726942405498203,19.589775295742342,19.452608191634862,19.124060606477883,18.156909993049286,17.644416315536166,16.089570962134324,28.197591771454086,38.36917210143148,74.82253889526363
wind_onshore,HU,508.1979099283095,508.17515538074315,508.1751553561028,506.13136907871956,504.1052412699733,502.07974392443407,505.8052531085399,509.06842518613365,530.6599258215678,548.4166448806175,566.4038918262244,589.238263819069,612.116604193148,631.1086387200016,629.4553967842844,676.0090708513411,669.7633507167372,680.2203383153546,808.0753616752997,804.3573112354303,798.4384016066899
wind_onshore,IE,303.31455977280666,303.81100590186924,302.83716261284104,301.2944183658674,299.8941731461279,297.68685508326905,298.7667288775112,298.32775981197597,297.68510941586464,297.482902637866,295.3606818260085,294.5202171446034,308.04776048830576,311.8323719499563,319.03725421388555,318.8278899264708,314.1152619336221,312.2224236232293,308.4646077570805,306.5770097857363,305.523512523873
wind_onshore,IT,1275.37041471618,1285.983939213987,1285.987153558716,1280.850659918217,1275.2114819412925,1264.6528883476394,1253.1266619893784,1302.4034813695562,1439.9803394340004,1615.7666934136664,1821.9853228306465,2016.4864744462072,2340.2419561223433,2555.648029576141,2638.485153124253,2663.2182264312773,2680.4988811468816,2709.4159406660424,2892.886797456144,3005.108077273644,3087.5738330140766
wind_onshore,LT,203.02150419313594,204.5263080042901,204.52909183731114,203.7089444550465,202.90089620874272,202.0964988450637,200.7778459748153,202.50216906444726,201.1468450129132,199.78761713226186,205.7279924421962,214.866651618206,217.36505191621794,229.09837088737262,228.54215144267084,236.79913828192994,247.39089764683462,245.73053312816188,257.38067016209163,286.3315848524924,378.1024376189436
wind_onshore,LU,3.03129509461231,3.1285086397268835,3.128508643230092,3.1159259346419965,2.9937618995765867,2.981623497894789,2.9621741247451348,2.916873583279343,2.89759507016225,2.852807106815148,2.8336994561767748,2.814277252396091,2.7948550510143386,2.6099823125679995,2.468498363909414,2.4184746517836837,2.402416724522134,1.8772956744978935,1.8646628005722068,1.8520288162488228,1.8393951100157977
