technology,capacity_type,location,0,1,2,3,4,5
battery,power,CZ,8.010672666193725e-07,4.669943465571472e-06,75.06650816626437,75.06650442537212,80.8260313323092,109.83028567248476
battery,power,DE,9.221128010557623e-07,3.6682656093294875e-06,4.46661637036483e-05,132.06724426565472,459.79643798595316,550.1567069410322
battery,power,DK,7.555705396968544e-07,2.38614895415228e-06,9.318472101411383e-06,1.6088003391593625e-05,35.87442842663875,35.87442032177309
battery,power,EE,7.423488577150915e-07,2.3144490101364294e-06,5.191644185235732e-06,2.5844870453029604e-05,5.096128941812703,10.056644396837275
battery,power,EL,7.201722060049172e-07,3.451842648564022e-06,64.94387552535534,102.00079904272974,171.23608053801206,158.86801815064814
battery,power,ES,6.10768335018054e-07,3.946166534931482e-06,175.1173940377063,220.60938585362223,167.60636585663016,216.17454586634886
battery,power,FI,8.003899627497925e-07,2.350129373650824e-06,6.8845639105088346e-06,12.5954030579982,14.746492199570284,13.194784657602597
battery,power,FR,7.280001753337198e-07,2.0683698172912206e-06,5.102675685936086e-06,101.77738968740144,182.87613859661815,247.77081203707587
battery,power,HR,8.23298283111286e-07,6.203600246267995e-06,12.594971926813493,29.858124429613312,33.40554934205562,38.87345027511791
battery,power,HU,7.333328475660212e-07,7.116342996987106e-06,51.71721251165985,52.468631097213105,51.06956665762188,80.12708873021585
battery,power,IE,7.446096816870408e-07,2.042416804601655e-06,5.333954595752728e-06,17.952636735569744,46.45852411768231,41.10602804324792
battery,power,IT,8.044827364451675e-07,7.478927301413324e-06,319.84065480369657,393.3591487437865,447.61064915626514,430.2248738709678
battery,power,LT,7.35163352900558e-07,2.2858545384106048e-06,3.9545860164089995e-06,5.744774752890238e-06,0.00012077736367697707,0.8234947183765188
battery,power,LU,7.269199829355232e-07,2.294923165034968e-06,5.846092946242405e-06,1.1270419142913012e-05,1.790520925878e-05,0.0002950411767219965
battery,power,LV,7.44306232901169e-07,2.3845872953344626e-06,4.08518010673017e-06,6.229952690782336e-06,0.17439098820796733,4.685529369667999
battery,power,NL,7.710640861525707e-07,3.0613902607724456e-06,4.146480811374952e-05,70.04356898958876,133.99672671271892,128.35842862179499
battery,power,NO,7.176514860148635e-07,1.7128417389933671e-06,2.6853239403592533e-06,4.157969482701089e-06,6.896439915694574e-06,4.925336265456093e-05
battery,power,PL,8.334020647271566e-07,4.9102297109659255e-06,4.639348951400563e-05,20.93127102553861,153.51459413565638,132.58336579393824
battery,power,PT,6.300498221347665e-07,3.108773771081248e-06,1.6546739125413445e-05,1.5640231802676245e-05,1.8276845439162142e-05,0.002492085539452552
