technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9
battery,power,DE,1.0124320995608608e-07,1.0195571733409787e-07,1.4823064017032847e-07,2.504875954795594e-07,3.985210151311849e-07,5.926795216345142e-07,8.502904946915314e-07,1.5177463351909277e-06,2.466534273642317e-06,9.391598703995296e-06
battery,power,DK,1.0603646908422777e-07,1.0671734437844312e-07,1.5430675785746678e-07,2.58031766270222e-07,4.0441791651570074e-07,5.896133361258744e-07,8.900957496525954e-07,1.445284668787791e-06,2.0506208305342146e-06,8.362616006874859e-06
battery,power,EE,1.0717361259747258e-07,1.0768755282271637e-07,1.5511228108851863e-07,2.5624266619320997e-07,3.914999383642372e-07,5.669539218428434e-07,8.327712776708555e-07,1.3976343457741372e-06,1.9157263136197327e-06,7.438410320095959e-06
battery,power,EL,1.0424568050103335e-07,1.050248482118275e-07,1.513222680959553e-07,2.5274660250431986e-07,3.9125473576369145e-07,6.037623519577277e-07,1.0124890439824909e-06,1.8329942415505126e-06,2.9295057864782586e-06,1.4555321809075726e-05
battery,power,ES,1.003572039632411e-07,1.0117819808006736e-07,1.438198959679379e-07,2.320699822816428e-07,3.4687010927243227e-07,5.135288171705125e-07,7.667621889798411e-07,1.2427966545440424e-06,2.0168727094375274e-06,7.2899564757780475e-06
battery,power,FI,1.0590543734512002e-07,1.065838313837061e-07,1.5356202972456396e-07,2.492004633064222e-07,3.8024528846428484e-07,5.576731370495075e-07,7.84307397886698e-07,1.4331488274741073e-06,2.0567438333978757e-06,8.093285197160691e-06
battery,power,FR,1.0056356383547018e-07,1.0182669952519986e-07,1.497937904077542e-07,2.4250886129490237e-07,3.579048465189264e-07,5.126689389789989e-07,7.559022151575082e-07,1.2830867191578514e-06,1.8982171023897312e-06,7.380732474678398e-06
battery,power,HR,1.0340629642695754e-07,1.0400906236818088e-07,1.4823133448460258e-07,2.479847449734307e-07,4.425422448978783e-07,6.567152196713468e-07,9.40562953954897e-07,1.7608227040620366e-06,2.5432838664071035e-06,9.584017583719472e-06
battery,power,HU,1.0277095620335632e-07,1.0353348972920956e-07,1.498616908006797e-07,2.5645542709314736e-07,4.136314525552724e-07,6.506394678835256e-07,9.742957070853563e-07,1.747299347507524e-06,2.6672434265474707e-06,1.0312148979701485e-05
battery,power,IE,1.0357258015595434e-07,1.0449505753065848e-07,1.559371626104042e-07,2.5301508080348817e-07,3.764751804568761e-07,5.178813004754303e-07,7.481909262500212e-07,1.1715292136295745e-06,1.5993356181856884e-06,6.170519534081578e-06
battery,power,IT,1.0252906769347491e-07,1.0326952197311627e-07,1.4699281795335342e-07,2.510421240669152e-07,4.118094238161906e-07,6.660195429435634e-07,9.098980580907836e-07,1.590565138130266e-06,2.454343116523262e-06,9.40795202137362e-06
battery,power,LT,1.0706943478054221e-07,1.0772455019177684e-07,1.5627653261318516e-07,2.574012732791628e-07,3.909090815881163e-07,5.694477578661672e-07,8.516908009664499e-07,1.380122196078108e-06,1.93913467642474e-06,7.53691159792103e-06
battery,power,LU,1.0131894343778187e-07,1.0263082950338001e-07,1.5129626309696485e-07,2.450683770101513e-07,3.5852959584371214e-07,5.057080228578025e-07,7.506584537389845e-07,1.326079659011107e-06,2.008194860276177e-06,7.800013061891144e-06
