technology,capacity_type,location,0,1,2,3,4,5,6,7,8,9
carbon_pipeline,power,EL-IT,3.1358425782453577e-09,7.034682271988754e-10,3.8482470225540665e-10,5.297965085912012e-10,5.890289335236651e-10,4.785491208253984e-10,6.653630016452069e-10,1.4984074676488445e-09,2.098122747650039e-09,2.5835120815164717e-08
carbon_pipeline,power,ES-FR,5.122716868881002e-09,1.2374430991994174e-09,2.279072777380069e-09,2.35322157877619e-09,2.9728411987897415e-09,6.729475620221058e-09,6.021467769008472e-09,5.523439009683956e-09,1.7305711371961545e-08,3.2561333312447184e-07
carbon_pipeline,power,ES-PT,5.285456599119005e-09,1.1901522145398085e-09,1.0612885152670067e-09,1.1685950095281888e-09,1.3218446380802909e-09,1.4531208754317861e-09,1.9033287034752913e-09,2.13293936214012e-09,3.0918725143382383e-09,4.175760500724585e-08
carbon_pipeline,power,FI-EE,3.333615206998366e-09,6.024271941040962e-10,6.022361159720743e-10,7.112771788876792e-10,8.173716231570095e-10,9.676730103634811e-10,1.0848244377950985e-09,1.294728948839568e-09,2.38565383498774e-09,2.9074152208489413e-08
carbon_pipeline,power,FI-NO,7.625741499248808e-09,2.0153726713639306e-09,2.6442387620043982e-09,3.0234912956858683e-09,5.237085298748704e-09,1.0333611148505622e-08,0.5801543761686769,0.8050549468891744,4.7857656548891756e-08,4.1682275765302645e-07
carbon_pipeline,power,FI-SE,5.785397713863393e-09,1.2580082391137557e-09,1.3827865135531948e-09,1.4000902274491029e-09,1.511151642163931e-09,1.5367720405413573e-09,4.136985792079713e-09,2.9960551530334378e-09,5.179095505769795e-09,6.055771184226561e-08
carbon_pipeline,power,FR-BE,5.813732091248319e-09,1.1581479667659662e-09,1.183177408417875e-09,6.320316150881425e-10,9.36899258830031e-10,1.0144651585992282e-09,2.0351514154390143e-09,3.3994745020471846e-09,1.444386141964217e-08,2.6322953924809085e-07
carbon_pipeline,power,FR-CH,5.141360617298541e-09,1.0678362288880849e-09,1.1289405975982331e-09,1.1354124822251003e-09,7.88363778495958e-10,9.385875149404223e-10,1.5504707879008624e-09,1.9267791828888537e-09,3.0103286117868968e-09,3.718750547909562e-08
carbon_pipeline,power,FR-DE,3.5604357531511673e-09,7.097167938059571e-10,6.67782541396194e-10,6.376433614455111e-10,4.197604376832093e-10,5.583365043602531e-10,9.276687260040543e-10,1.358070966088126e-09,1.961881150676081e-09,2.4768909117472527e-08
carbon_pipeline,power,FR-ES,2.5253945664631097e-09,5.668984635760841e-10,5.02068101383828e-10,5.675802735873118e-10,6.584833959126937e-10,7.520627115765335e-10,1.0378569603804618e-09,1.0792851890850239e-09,1.6315950668018385e-09,2.0263785839025236e-08
carbon_pipeline,power,FR-IT,2.9479240157356002e-09,6.007646949254504e-10,1.1872432231822015e-09,1.0735706100926985e-09,6.62262991388396e-10,2.949922647970323e-10,6.983436231417503e-10,1.3607984888803087e-09,5.017650265506339e-09,2.8966937660135432e-08
carbon_pipeline,power,FR-LU,5.9661561514153875e-09,1.2382129442599536e-09,1.1615413463342074e-09,7.033347877800428e-10,8.187134127783714e-10,1.0056983675942779e-09,1.7374641709361282e-09,2.7469592940084343e-09,7.568787424481492e-09,1.0949655893932571e-07
carbon_pipeline,power,FR-NO,1.554478149961053e-09,3.0668741412371026e-10,2.5746257940353947e-10,3.2865195734428344e-10,3.9707987249205544e-10,3.59733201450619e-10,1.3054382607665128e-09,1.8780213023311617e-09,2.0528425714532966e-09,2.2449499395016225e-08
carbon_pipeline,power,FR-UK,3.3976228339182595e-09,6.89855774078192e-10,1.229036439018979e-09,1.2281077469284163e-09,1.4414908250404839e-09,1.4095166549198305e-09,2.9408156685162e-09,2.413558526593282e-09,7.634735598436341e-09,7.040850184262484e-08
carbon_pipeline,power,HR-HU,7.202639422508946e-09,1.2815012140186618e-09,1.3435394572255802e-09,1.280344373620279e-09,1.7499651277934055e-09,3.3321369635070474e-09,4.222333813828339e-09,6.317479110462437e-09,6.7929512235481175e-09,1.0799725147354356e-07
carbon_pipeline,power,HR-SI,1.2412108757016175e-08,2.2319405780916755e-09,4.384004181721543e-09,3.343149873065895e-09,7.544282729687324e-09,1.540654372401388e-08,2.2368372871579146e-09,2.2349282125051355e-09,7.431372370413187e-09,1.341391012763026e-07
carbon_pipeline,power,HU-AT,6.467894993763663e-09,1.4140080487671896e-09,1.4117383568448768e-09,1.5892423117631677e-09,1.6934778657562198e-09,1.6084522496079152e-09,1.0837435266414722e-09,1.3439608908130416e-09,3.4056148916376404e-09,4.849691206773501e-08
carbon_pipeline,power,HU-HR,8.682260408087737e-09,2.901492286287619e-09,2.1735086600211437e-09,4.1117420468583634e-09,1.9847556451877733e-09,7.02197109153495e-10,1.2956306612261801e-09,2.510264446659472e-09,1.8570029808754105e-08,9.020812076851323e-08
carbon_pipeline,power,HU-RO,5.242489391909658e-09,8.426645130927153e-10,2.0110126382568714e-09,1.6446120338972626e-09,2.8730392994718162e-09,5.104498853941295e-09,2.0013630655605424e-08,6.829328223843733e-09,2.3196260917384246e-08,5.63030356574035e-07
carbon_pipeline,power,HU-SI,7.57488675907006e-09,1.728819459180672e-09,2.8260053526633135e-09,3.628610920921924e-09,3.951727779928703e-09,1.2344012270750655e-09,8.461954146337549e-10,1.2146794745402958e-09,4.634754832332559e-09,5.286817206941527e-08
carbon_pipeline,power,HU-SK,1.5195789911545453e-08,2.9385894032161706e-09,1.9616744191445932e-09,2.4920518718850492e-09,3.2909756931428456e-09,5.299257417083044e-09,5.786542669260364e-09,1.914978918681268e-08,1.1256080734093601e-08,2.130504045026572e-07
carbon_pipeline,power,IE-UK,6.925994698708695e-09,1.5076503912129894e-09,2.613385686973229e-09,2.342505306078789e-09,3.1746250432368777e-09,3.497470062926568e-09,3.414625678867978e-10,7.220724895583491e-10,1.7851441396263556e-09,4.5314796701561464e-08
carbon_pipeline,power,IT-AT,5.038653723878509e-09,9.192621672213739e-10,4.88537946176954e-10,7.292882943166835e-10,8.434998781519944e-10,1.0746576967099592e-09,1.300295590593381e-09,1.8238896507243632e-09,3.2391169527373133e-09,3.879628139057044e-08
carbon_pipeline,power,IT-CH,5.012204056215706e-09,8.21340743249054e-10,4.092502191477727e-10,6.197653486634256e-10,7.489304084067479e-10,1.5230775810617654e-09,1.945053283545074e-09,3.4339771181771323e-09,2.97801271603083e-09,4.6462405355395804e-08
carbon_pipeline,power,IT-EL,2.947167330745182e-09,4.813509592056231e-10,7.798894012866285e-10,7.259062235919151e-10,9.01632349859474e-10,1.9218215073741348e-09,1.0293944861771259e-08,1.174304028230084e-09,1.6985623971107716e-08,1.020858357194521e-06
carbon_pipeline,power,IT-FR,3.3499305633861505e-09,5.560944159013781e-10,2.4732488770011416e-10,3.670926177434516e-10,5.925054436350882e-10,2.4985259940573364e-09,1.531747171176192e-09,3.683154507434419e-09,3.6556190882330137e-09,4.1359101038499205e-08
carbon_pipeline,power,IT-SI,6.462614106167941e-09,1.3310331549380884e-09,6.343094469872381e-10,1.0215561788073279e-09,1.1948727389325493e-09,1.3719814204843442e-09,1.824913721237664e-09,2.3337470243736965e-09,3.784447393824289e-09,5.121665757827641e-08
carbon_pipeline,power,LT-LV,1.4290474461446902e-08,2.7565004788996734e-09,2.5242613565952233e-09,3.2344520236449557e-09,4.2285632133918654e-09,5.2901293830993e-09,3.668650782204116e-09,7.28291860219793e-09,8.947226693260482e-09,1.3084897161175722e-07
carbon_pipeline,power,LT-PL,5.92715266402408e-09,1.2388531912715653e-09,2.1141527267936487e-09,1.1451820693078817e-09,7.34929619659158e-10,7.863288154010514e-10,1.1044878561647866e-09,1.8617461746316417e-09,3.559644156828431e-09,4.556739357307564e-08
carbon_pipeline,power,LT-SE,4.449493681715556e-09,1.30298639094928e-09,1.819370757801334e-09,2.1933191117328706e-09,3.737395570187961e-09,5.5755530942809746e-09,2.611894868191607e-08,7.639689751123646e-09,1.3966840021776735e-09,1.1890885122624794e-07
carbon_pipeline,power,LU-BE,1.9775382888609456e-08,4.644877771747879e-09,5.060418908390809e-09,2.5808913405912103e-09,1.2101992794351841e-08,1.5631929370240796e-08,2.228547786318492e-07,1.3618722812364474e-08,1.3238283489397523e-07,1.245263508648156e-06
carbon_pipeline,power,LU-DE,7.193903554391877e-09,1.6581860093555734e-09,1.4310113160413217e-09,2.429022527517821e-09,6.146977541658728e-10,9.930729158357173e-10,2.036560290437775e-09,3.2169135023986655e-09,2.9404321448153004e-09,4.7044458909981406e-08
carbon_pipeline,power,LU-FR,5.715296827777099e-09,1.2778789187351789e-09,1.1392160596966894e-09,2.9021283240330814e-09,2.465910939316293e-09,1.0603933663531732e-08,3.3294044151353466e-09,3.605002087076756e-09,1.5981533442221665e-07,1.2217545979484502e-06
carbon_pipeline,power,LV-EE,1.2419754908170163e-08,2.6720570414717942e-09,2.646005096614038e-09,3.4506869575728336e-09,4.737271075292251e-09,7.406722327213312e-09,6.329788220996732e-09,7.390590863723075e-09,5.489110055236559e-09,1.2143675214208494e-07
carbon_pipeline,power,LV-LT,1.4642757833112453e-08,3.0502593080128485e-09,3.4846824833679596e-09,3.334655732901931e-09,3.5164407882345843e-09,3.917639901668691e-09,8.319124309836373e-09,5.843137815782112e-09,9.159625200466414e-09,1.2498748745217017e-07
carbon_pipeline,power,NL-BE,1.3882349399416e-08,2.214615758756445e-09,1.315702864178286e-09,1.723687594978109e-09,4.180196233229125e-09,5.852270701644509e-09,5.722550950326468e-09,1.5424351583578386e-08,2.152752765051984e-07,0.44408780002197773
carbon_pipeline,power,NL-DE,6.940078307489348e-09,1.2409274536467856e-09,8.316779861867342e-10,1.1119047718959503e-09,1.3026124075290116e-09,1.513241084043926e-09,1.9327338089293342e-09,3.2214142210436965e-09,4.027147097316002e-09,5.008644584350347e-08
carbon_pipeline,power,NL-DK,5.625119006621997e-09,1.7095716663853764e-09,1.1522035985623966e-09,1.6564226433807014e-09,3.5567502410289854e-09,1.901772329224855e-09,1.7179852064040148e-09,1.3739193632264676e-08,2.5942789366648616e-08,3.969786566855019e-07
carbon_pipeline,power,NL-NO,2.1704993129555047e-09,4.115527842897906e-10,2.695007014591727e-10,4.002235850987418e-10,9.251093305785917e-10,1.0194819554965826e-09,3.926856370388261e-09,1.2776732450793962e-08,7.533415730040312e-09,1.1129625331682703e-07
carbon_pipeline,power,NL-UK,4.919602822222288e-09,9.110405582585991e-10,1.0886319206228807e-09,1.048386168130054e-09,7.164815624115272e-09,7.284461051224885e-07,0.16961848665251006,0.04087738445096492,5.92458241495976e-07,1.152606109960704e-06
carbon_pipeline,power,NO-BE,1.6961970412608396e-09,3.032973295389839e-10,3.2131460419339813e-10,2.7402275517853874e-10,3.284941536195754e-10,3.990237434718917e-10,4.369027454956035e-10,5.689074275680209e-10,1.12116105546228e-09,1.2641592762236079e-08
carbon_pipeline,power,NO-DE,1.8203042081644663e-09,3.29862773761759e-10,3.4542069549358304e-10,3.2665215821621904e-10,2.8449435757767044e-10,3.779511128648042e-10,4.440399508467912e-10,5.508207026356987e-10,9.247810923079191e-10,1.1835471025039513e-08
carbon_pipeline,power,NO-DK,2.5013432175431853e-09,5.307024139988368e-10,6.638787570831933e-10,5.550629807804692e-10,3.6358631032845924e-10,4.710280722621029e-10,5.027938373915863e-10,6.284674276144202e-10,1.27595274394726e-09,1.7992514344498992e-08
carbon_pipeline,power,NO-FI,5.757270980253353e-09,1.0369610722303528e-09,9.484824764982358e-10,1.0999491436106918e-09,1.218006446800087e-09,1.3086327384765352e-09,1.328620430398718e-09,1.9041933281783688e-09,3.088374449787947e-09,3.944911976097492e-08
carbon_pipeline,power,NO-FR,1.4172821777182505e-09,2.503146535728483e-10,2.592289455456702e-10,2.609973556005169e-10,2.8289070709509405e-10,3.1458184678134954e-10,3.9153860325931603e-10,4.626993933660244e-10,1.0292967498327746e-09,1.0332007774849744e-08
carbon_pipeline,power,NO-NL,1.8396334585730474e-09,3.4031708378723365e-10,4.149322974981506e-10,3.6347471594962475e-10,2.745328585556129e-10,3.275284002039817e-10,5.034108837018073e-10,5.881326389038181e-10,1.0606072568578865e-09,1.2930739673742247e-08
carbon_pipeline,power,NO-SE,9.296900384768935e-09,1.753950019375225e-09,1.6900254064242639e-09,1.8587714302301237e-09,1.924489752992833e-09,1.9147839843048343e-09,2.7894401912975677e-09,3.461232679199379e-09,5.97980033924111e-09,7.320752773407154e-08
carbon_pipeline,power,NO-UK,1.8093912488760256e-09,3.290663016276659e-10,4.332021776115174e-10,3.8942921061947656e-10,4.056026366621245e-10,4.699964775848446e-10,4.0224018177581034e-10,5.48886154723896e-10,1.1390434273955838e-09,1.3586622335540922e-08
carbon_pipeline,power,PL-CZ,7.0160911603034766e-09,1.5997277061110965e-09,2.1380463385942536e-09,1.6730470121496958e-09,1.1538309048401632e-09,8.536862253647987e-10,8.92021347128836e-10,1.972871680053534e-09,3.858280109675368e-09,5.5399542909035176e-08
carbon_pipeline,power,PL-DE,5.1603653783766685e-09,1.181998241371098e-09,1.6102800800338866e-09,1.0109025047407639e-09,4.716489100679926e-10,1.537616149636129e-09,1.080120890235915e-09,2.3742710477570917e-09,1.7900607897807394e-09,3.5614421709661656e-08
carbon_pipeline,power,PL-LT,5.592703492159425e-09,1.0465998849482171e-09,8.113836595676452e-10,1.248267827704419e-09,2.4138238147117846e-09,4.907643098151354e-09,1.5898618380676885e-08,1.598940337969957e-08,7.219932338770615e-09,1.4695044867069468e-07
carbon_pipeline,power,PL-SE,2.982796802232486e-09,7.960469731000774e-10,5.825687140202438e-10,8.839375458015098e-10,1.6071047282339133e-09,4.739335565282791e-09,8.235144348973903e-08,5.0426957631690333e-08,1.0844974658708267e-09,1.7902415812440195e-07
carbon_pipeline,power,PL-SK,6.849015443461572e-09,1.552924675773961e-09,2.1531004295306925e-09,2.0811729153732454e-09,1.6818734792583092e-09,8.287387671255801e-10,1.1051137042613227e-09,2.6073154198672143e-09,8.237578566677969e-09,9.732334296537654e-08
carbon_pipeline,power,PT-ES,6.511944596098925e-09,1.4603777541956549e-09,1.7181938613224805e-09,1.8824151654275553e-09,2.246574658813776e-09,3.2455574921972455e-09,3.3957664413784167e-09,3.3461884602383597e-09,5.224700508274644e-09,8.832836131391997e-08
carbon_pipeline,power,RO-BG,7.857330696597174e-09,1.336024767132265e-09,5.076295040126341e-09,4.385146234287787e-09,6.854739929303851e-09,8.847330519409344e-09,2.7381428499307383e-08,3.446716807757122e-09,1.8740164240314047e-08,5.953380374556045e-07
carbon_pipeline,power,RO-HU,6.455833590274169e-09,1.5390147815330558e-09,4.1998718606388185e-10,7.363663497147373e-10,7.841411168933917e-10,8.976178094130301e-10,1.1808911410670807e-09,2.7589737644394625e-09,3.564939821313338e-09,6.45093306271669e-08
carbon_pipeline,power,SE-DE,2.0722127175567814e-09,3.835176494345892e-10,4.1297493146389923e-10,3.793061029148047e-10,3.220017660784047e-10,4.5115512407732875e-10,5.005823776221585e-10,6.392095879792401e-10,1.0969653661010398e-09,1.4330743790297217e-08
carbon_pipeline,power,SE-DK,3.0467417231119684e-09,7.049303933159912e-10,9.909315260721029e-10,7.527576548742139e-10,4.031999813412404e-10,5.813884304447579e-10,5.568726314354654e-10,8.102703444340426e-10,1.393231565211001e-09,2.3476627384453606e-08
carbon_pipeline,power,SE-FI,5.3056811521874954e-09,9.925348377206157e-10,8.978137630848294e-10,1.0647689811868038e-09,1.2730125044146244e-09,1.5487483666127893e-09,1.2354212402333774e-09,1.91293889850178e-09,2.76556596354735e-09,3.9033201981837014e-08
carbon_pipeline,power,SE-LT,2.6654140341354284e-09,4.710075285932129e-10,4.591874839967503e-10,5.314697833477919e-10,6.089002302157002e-10,7.350939508315142e-10,7.944240693236156e-10,9.438050581852313e-10,1.706181237240444e-09,2.105576688896477e-08
carbon_pipeline,power,SE-NO,1.2789060320262001e-08,3.3095972070013363e-09,3.901084242752289e-09,5.248523208927285e-09,1.3986497506387696e-08,0.029037597398195926,1.6551867446127215,4.626202922635848e-07,6.9065728031895e-09,1.317748617670135e-07
carbon_pipeline,power,SE-PL,2.1710354417585706e-09,4.324954575314404e-10,4.1023187561637107e-10,4.1093087312331374e-10,3.8847497983768985e-10,5.139908983556795e-10,6.456631856536074e-10,6.821847598469442e-10,1.2951052556524655e-09,1.6299505007252152e-08
carbon_pipeline,power,SI-AT,1.3484971096559978e-08,2.200788542861174e-09,1.6505385146196885e-09,1.878285872065573e-09,2.1794478691135728e-09,4.0549185884520055e-09,3.985534384910726e-09,5.754918881699656e-09,1.1192415024058034e-08,1.3093271095883775e-07
carbon_pipeline,power,SI-HR,1.4235083730502148e-08,3.800035659779614e-09,1.376173715862286e-09,2.8967592755844577e-09,2.3005434795473806e-09,2.2119086509631915e-09,4.863229958055753e-09,1.1566763392294754e-08,5.4440778181306615e-08,1.3568975420323421e-06
carbon_pipeline,power,SI-HU,6.779971084669488e-09,1.1985762051986294e-09,9.780702153325489e-10,1.125657007847579e-09,1.3361981406011717e-09,2.03676386746053e-09,3.355976692347756e-09,5.577072648714872e-09,5.56300864881111e-09,9.310164411454367e-08
carbon_pipeline,power,SI-IT,6.956757594927713e-09,1.3757130802307868e-09,1.355550442355492e-08,1.703367265102637e-08,4.17887804370945e-08,1.1197024800813878e-08,8.640242839956519e-09,3.746620895211407e-09,1.1963971878304513e-08,2.860392225887984e-07
carbon_pipeline,power,SK-AT,6.159597592494756e-09,1.2944934596608206e-09,1.8340915918316038e-09,1.9009253945611487e-09,1.7671933056898075e-09,1.1888092934494568e-09,8.784618287150152e-10,9.624847324751371e-10,3.2026269588312954e-09,4.0084866203431177e-08
carbon_pipeline,power,SK-CZ,8.468505257857339e-09,1.8042396770475866e-09,1.4192847781098378e-09,1.4621176497390915e-09,1.4040012312490994e-09,2.5141993041844425e-09,1.908374714363427e-09,3.2978313152236818e-09,5.232131259748317e-09,8.808539488441125e-08
carbon_pipeline,power,SK-HU,1.536120942813355e-08,3.606368516941581e-09,5.351570213281006e-09,6.723931206713855e-09,6.2014083451035365e-09,3.388252894398897e-09,7.01298426961823e-09,5.7248787155892015e-09,4.691835019439863e-08,4.145531145610822e-07
carbon_pipeline,power,SK-PL,7.114262019244193e-09,1.4471056459720093e-09,9.37863590106284e-10,1.1870694807988713e-09,1.6329611153858481e-09,4.138092668195857e-09,1.3702092224989168e-08,4.1528129097243145e-08,7.8741570343855e-09,1.8823027450728944e-07
carbon_pipeline,power,UK-BE,4.160357796041757e-09,7.748793684305801e-10,5.09240704428872e-10,5.25261854243885e-10,7.41655616908123e-10,9.975819618472544e-10,1.3718322255061862e-09,1.8218497219763006e-09,5.244341211506011e-09,3.808453641720697e-08
carbon_pipeline,power,UK-DE,2.9022467441249995e-09,5.463305717766062e-10,3.8971139501054904e-10,4.590459993653717e-10,4.175152620013117e-10,5.729206922182947e-10,7.958295023397834e-10,1.051771258761074e-09,1.773293142390449e-09,1.8418007341241912e-08
carbon_pipeline,power,UK-DK,3.4222156134519e-09,8.601569766057558e-10,5.935898911258674e-10,6.914616027870973e-10,4.4131424363929977e-10,6.023292838236e-10,8.825471370160752e-10,1.3395083541517193e-09,2.177337354272223e-09,2.646779987764239e-08
carbon_pipeline,power,UK-FR,3.118411096301173e-09,5.775900019432204e-10,4.012668128199992e-10,5.184676085061766e-10,6.470416751811422e-10,8.779659359440116e-10,9.996705549973437e-10,1.3673512872144052e-09,4.951609136712095e-09,2.7528310961091446e-08
carbon_pipeline,power,UK-IE,7.939646605990932e-09,1.3414423342275771e-09,7.625837205802914e-10,1.137939237151275e-09,1.2672087169857707e-09,1.1763032360498136e-09,0.1578316690931172,0.040877370842091636,2.0309841016683495e-08,1.777748243276508e-07
carbon_pipeline,power,UK-NL,4.378605487223877e-09,9.103373710290182e-10,7.323991559563701e-10,8.014583370755121e-10,5.32542073771641e-10,8.394955235652572e-10,1.293845102619813e-09,1.6201452789903406e-09,3.505991717108558e-09,3.166594043402352e-08
carbon_pipeline,power,UK-NO,2.0319804425785016e-09,3.9299712890284317e-10,2.4984712157401636e-10,3.5565291107858597e-10,4.647839235731133e-10,5.390185651412208e-10,1.2904112650294582e-09,2.3670672575564245e-09,2.749319289043652e-09,2.551199237492733e-08
carbon_storage,power,AT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,BE,9.42534934335031e-09,2.0651266227163984e-09,5.1194750969250804e-09,1.3687617553926636,0.2684745592786571,0.39472713817335836,6.386667773874847e-10,1.416152485757403e-10,4.812879880956744e-11,2.60391623121977e-11
carbon_storage,power,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,CH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,DE,8.335430494156295e-09,3.4767577849232697e-09,1.906495529557131e-09,1.724539992529527e-08,0.4452054478753576,3.89946030990641e-10,1.3867121379713516e-10,8.055448238299694e-11,3.534497359013895e-11,2.1456318964452615e-11
carbon_storage,power,DK,2.845917773931423e-09,8.026122774237595e-09,1.773361675694205e-09,3.299032008310225e-10,3.943729904005358e-09,1.1131794890309419,1.7407017722964595,1.894767462485063e-10,5.706573126058574e-11,2.869550135372304e-11
carbon_storage,power,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,EL,5.3591971649591554e-09,1.3931461276918606e-10,6.712948815473829e-11,1.460351745448384e-10,3.2378422570759666e-10,2.984498996959447e-08,0.6765981370421671,4.923306539749855e-10,6.549593057783379e-11,3.336890494520117e-11
carbon_storage,power,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,FI,5.162924625554465e-09,1.6114843318424629e-09,2.10582609663384e-09,2.7423559373696634e-09,5.364283773809661e-09,5.165756744255238e-08,0.04566203131150967,3.5534962635681537e-10,8.377196953234103e-11,3.342433206386926e-11
carbon_storage,power,FR,1.015878884585037e-08,3.1420449805743734e-09,1.4708634177832709e-09,8.38381676838449e-09,2.2078229989747968e-08,0.20336099029648783,1.212164078349101,1.872712740693682e-10,5.40781785674303e-11,2.7402552534976118e-11
carbon_storage,power,HR,8.90600142627739e-09,5.945400031859493e-09,3.4709336203959128e-09,1.846884422409209e-08,0.02796799130796218,8.17919088593434e-09,1.4680065865004832e-10,5.277924235367429e-11,2.93179461010479e-11,1.9376834283177983e-11
carbon_storage,power,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,IE,6.041167625512195e-09,1.6931703608809732e-09,1.0534789340215651e-09,2.009267672924596e-09,3.0490325935497e-09,2.116018651374616e-08,0.24451069733861222,0.040877395318932606,1.1304460627587942e-10,3.986201263759115e-11
carbon_storage,power,IT,4.665733023883044e-09,1.3753682156352017e-10,7.118559606231754e-11,1.40525205374543e-10,1.2449537114680507e-09,0.4537671163717037,5.021678940979975e-10,9.203674622401819e-11,4.192612047603787e-11,2.5180672634920852e-11
carbon_storage,power,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,NL,5.328947167546284e-09,1.80068252892892e-09,1.051963340241659e-10,3.18605292036006e-10,8.783765480940276e-10,1.78082190843299,7.007623541472506e-10,1.49810088698274e-10,4.844227216585811e-11,2.6270163413893695e-11
carbon_storage,power,NO,3.8011281691596045e-11,4.3275292217114504e-11,6.723300788506824e-09,7.558775450913321e-11,1.293084261362518e-10,3.1718017864178837e-10,2.2919747731176843,0.8050571828053898,1.8080126238225234e-10,0.0799086757308204
carbon_storage,power,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,SE,5.941167205248974e-09,1.7215318160645644e-09,2.0301095301235737e-09,2.521678418121228e-09,4.577726638441075e-09,1.8837643564178363e-08,0.3538812421010578,6.611579337282216e-10,1.0736783487400421e-10,4.0586277441356745e-11
carbon_storage,power,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carbon_storage,power,UK,4.505377300455597e-09,1.0280141662266438e-10,5.842232549964053e-11,6.86587647247001e-11,1.0711740087444163e-10,2.5004325667853382e-09,1.3926940560070646,4.532695838518401e-10,7.699162790281617e-11,3.3929576950311016e-11
hard_coal_plant_CCS,power,AT,1.6514345831912707e-09,3.7766143527224887e-10,2.883450465253598e-09,2.4506508852728585e-09,1.7315775567191398e-10,8.861967482913764e-11,6.94518846317472e-11,8.669450219567115e-11,1.539265903256632e-10,5.676290983414722e-09
hard_coal_plant_CCS,power,BE,1.4653786216583729e-09,5.336639893720151e-10,4.301028434230606e-09,2.9948382748718935e-09,2.933899592569879e-10,1.3283509933938393e-10,7.947867166091649e-11,8.881771306103784e-11,1.2330447179107483e-10,3.910743974129574e-09
hard_coal_plant_CCS,power,BG,1.2765173483356039e-09,3.7887895160506014e-10,1.998336370551557e-09,2.241242117818239e-09,2.295254515841209e-10,1.3138749359958972e-10,1.0691681514162372e-10,1.1726486455297402e-10,2.0158606333928264e-10,7.784910541534978e-09
hard_coal_plant_CCS,power,CH,1.4541087697277498e-09,5.711542307668602e-10,3.3538959363637263e-09,1.9021583376830154e-09,2.0397367464917533e-10,1.2225805995115694e-10,7.944854045581318e-11,9.142900109911892e-11,1.5173643032788814e-10,5.507840655409875e-09
hard_coal_plant_CCS,power,CZ,1.6279163806235057e-09,3.553442414689879e-10,2.7528895734846017e-09,1.5033870779305566e-09,1.6681241813816685e-10,9.579949740933002e-11,7.833516588767391e-11,1.0252179098728553e-10,1.8367805684772953e-10,6.212642845943973e-09
hard_coal_plant_CCS,power,DE,1.7146457059313742e-09,3.848884967878893e-10,4.267937030113222e-09,2.6435528673534e-09,1.4929844189822205e-10,1.2501294056951967e-10,8.718405065724548e-11,1.0389147775416485e-10,1.3295778058707656e-10,4.189074323915952e-09
hard_coal_plant_CCS,power,DK,1.646577432423812e-09,3.364986772504064e-10,2.739597112840643e-09,1.923541467985659e-09,1.840723030407767e-10,1.0049885301306107e-10,7.998200071177569e-11,1.0436485741418815e-10,1.6235894174138748e-10,5.792693593225554e-09
hard_coal_plant_CCS,power,EE,1.5917387649210232e-09,3.403761028690262e-10,1.630698702805033e-09,1.107347602730564e-09,5.14181492614666e-10,2.5725759777618945e-10,1.5448004770653425e-10,1.6056363172659152e-10,2.407571578675859e-10,7.262111888527822e-09
hard_coal_plant_CCS,power,EL,1.2845639012539975e-09,3.299064705525565e-10,1.7464385494006834e-09,2.024293422288716e-09,5.117275221335984e-10,2.359939169622093e-10,1.449001733079701e-10,1.291295575815269e-10,2.2647588448241549e-10,8.243543553553581e-09
hard_coal_plant_CCS,power,ES,1.230548191948691e-09,2.967708958169336e-10,7.828864938574505e-10,6.198115034619488e-10,4.771466254901478e-10,6.00796835225528e-10,3.277195057956902e-10,3.166713699306595e-10,4.772994714576276e-10,8.770211089451869e-09
hard_coal_plant_CCS,power,FI,1.6039779076838836e-09,3.452430850031203e-10,1.4121702673909535e-09,1.1652928139213979e-09,1.0281855251279555e-09,6.442894088925269e-10,2.0469221044918713e-10,2.229009645911282e-10,2.86002034821516e-10,8.9470103073903e-09
